"OTU_Label","Term","Estimate","SE","z","p_raw","is_degenerate_SE","is_extreme_coef","is_separation","lower","upper","site","term_season","term_substrate","is_substrate_contrast","p_BH","sig_BH","reliable","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","Species","mean_rel_abund","abund_weight","display_label"
"OTU_ASV_13187","seasonFall:substratePET",-0.232714789371278,11781.5979572045,-1.97523960855388e-05,0.999984239868125,FALSE,FALSE,FALSE,-23092.1647109103,23091.6992813315,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00146979772392601,0.0130696671042305,"OTU_ASV_13187"
"Licmophora_ASV_9996","seasonFall:substratePET",-0.912559579558768,162.037565509359,-0.00563177789477503,0.995506515121152,FALSE,FALSE,FALSE,-318.506187977902,316.681068818784,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Licmophorales","Licmophoraceae","Licmophora",NA,0.00102531068529399,0.00911722008890352,"Licmophora sp. Licmophora_ASV_9996"
"Bryozoa_XX_ASV_17870","seasonFall:substratePET",-0.257011344761537,862.125873550567,-0.000298113480463201,0.999762139860094,FALSE,FALSE,FALSE,-1690.02372350387,1689.50970081435,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX",NA,NA,0.00101335188469078,0.00901088059721326,"Bryozoa_XX_ASV_17870"
"Amphora_ASV_11507","seasonFall:substratePET",-0.895495606137912,1075.97128765665,-0.000832267195612818,0.999335946930819,FALSE,FALSE,FALSE,-2109.79921941317,2108.00822820089,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_coffeaeformis",0.00106371273792365,0.00945869703897539,"Amphora_coffeaeformis"
"Licmophora_ASV_9913","seasonFall:substratePET",-0.57982413465826,7393.41593113171,-7.84243900328635e-05,0.999937426390067,FALSE,FALSE,FALSE,-14491.6750491528,14490.5154008835,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_gracilis",0.000829480456959373,0.00737586762140729,"Licmophora_gracilis"
"Chlamydaster_ASV_21669","seasonFall:substratePET",0.0491354564672092,0.945221067741203,0.0519830314242025,0.95854221409374,FALSE,FALSE,FALSE,-1.80349783630555,1.90176874923997,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista","Pterocystidae","Chlamydaster","Chlamydaster_sterni",0.00115795167744144,0.0102966841631241,"Chlamydaster_sterni"
"Embryophyceae_XX_ASV_21512","seasonFall:substratePET",0.0280823304939342,1.05285010985144,0.0266726766053116,0.978720806286658,FALSE,FALSE,FALSE,-2.03550388481489,2.09166854580275,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX",NA,NA,0.00272893361534111,0.0242660968386749,"Embryophyceae_XX_ASV_21512"
"OTU_ASV_16598","seasonFall:substratePET",6.55443716361652,80.0922981121781,0.0818360481358183,0.934777089933714,FALSE,FALSE,FALSE,-150.426467136253,163.535341463486,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.000495221611222941,0.00440358662701965,"OTU_ASV_16598"
"OTU_ASV_13628","seasonFall:substratePET",8.6257078727187,99.5704190364849,0.0866292213710382,0.930966237913838,FALSE,FALSE,FALSE,-186.532313438792,203.783729184229,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00118168072320769,0.010507686482571,"OTU_ASV_13628"
"Chromadorea_X_ASV_27082","seasonFall:substratePET",-0.252448063470645,1262.97814142503,-0.00019988316122859,0.999840516312753,FALSE,FALSE,FALSE,-2475.68960525653,2475.18470912959,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X",NA,NA,0.00105699342807416,0.00939894790378929,"Chromadorea_X_ASV_27082"
"Chromadorina_ASV_18461","seasonFall:substratePET",7.66496203790894,32.2494410900842,0.237677360562558,0.812131344205667,FALSE,FALSE,FALSE,-55.5439424986562,70.873866574474,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorina","Chromadorina_sp.",0.000967020925192471,0.00859889858948156,"Chromadorina_sp."
"Tisbe_ASV_13853","seasonFall:substratePET",-0.250521989634999,1.13904791058941e-06,-219939.817549346,0,TRUE,FALSE,TRUE,-0.250524222168904,-0.250519757101094,"TBS","Fall","PET",TRUE,NA,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Tisbe","Tisbe_sp.",0.00106871798795007,0.00950320449095588,"Tisbe_sp."
"Ampullofolliculina_ASV_3611","seasonFall:substratePET",-0.266676489230167,314086048.555807,-8.4905550710185e-10,0.999999999322552,FALSE,FALSE,FALSE,-615608655.436059,615608654.902706,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Heterotrichea","Heterotrichea_X","Folliculinidae","Ampullofolliculina","Ampullofolliculina_lageniformis",0.000527810449010298,0.00469337157787454,"Ampullofolliculina_lageniformis"
"Cymbella_ASV_11535","seasonFall:substratePET",-1.18035880091932,15806.3428869085,-7.46762745414657e-05,0.99994041695354,FALSE,FALSE,FALSE,-30981.6124171416,30979.2516995398,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella_acuta",0.000903644603108959,0.00803534659968157,"Cymbella_acuta"
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","seasonFall:substratePET",0.133265854516821,1.26096998168464,0.105685191917716,0.915832129683374,FALSE,FALSE,FALSE,-2.33823530958508,2.60476701861872,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.",0.00124367909820695,0.0110589855552618,"Dino-Group-II-Clade-10-and-11_X_sp."
"Maxillopoda_ASV_13778","seasonFall:substratePET",-0.663101776438534,387.591380309115,-0.00171082694333835,0.998634958261601,FALSE,FALSE,FALSE,-760.342207182303,759.016003629426,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.00153904490264673,0.0136854236529408,"Maxillopoda_ASV_13778"
"CCW10-lineage_X_ASV_13478","seasonFall:substratePET",1.37067830042013,1.08446369093876,1.2639227222385,0.20625776529539,FALSE,FALSE,FALSE,-0.754870533819842,3.49622713466011,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00150818599501783,0.0134110215067512,"CCW10-lineage_X_sp."
"Gastrotricha_XX_ASV_16593","seasonFall:substratePET",-0.171977415291242,15105.765305483,-1.13848859566764e-05,0.999990916175269,FALSE,FALSE,FALSE,-29607.4719761619,29607.1280213313,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX",NA,NA,0.00133278356538997,0.0118513161628172,"Gastrotricha_XX_ASV_16593"
"Phaeophyceae_XX_ASV_8496","seasonFall:substratePET",6.97826615590408,33.2616306841716,0.209799279601311,0.833824335346301,FALSE,FALSE,FALSE,-58.2145299850722,72.1710622968804,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX",NA,NA,0.000796259230286476,0.00708045937145494,"Phaeophyceae_XX_ASV_8496"
"Bacillariaceae_ASV_10164","seasonFall:substratePET",6.30730249915083,25.4773317132954,0.247565269790766,0.804470785012764,FALSE,FALSE,FALSE,-43.6282676589082,56.2428726572099,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,0.000737566940423028,0.00655855851556622,"Bacillariaceae_ASV_10164"
"Ephelota_ASV_1020","seasonFall:substratePET",-1.53950915035747,0.896827444169001,-1.71661690369431,0.0860491918855949,FALSE,FALSE,FALSE,-3.29729094092871,0.21827264021377,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_sp.",0.00084556894185119,0.00751892890006123,"Ephelota_sp."
"Dino-Group-I-Clade-1_X_ASV_21077","seasonFall:substratePET",-1.81734351259485,1.65645205454042,-1.09713016299712,0.272584496373447,FALSE,FALSE,FALSE,-5.06398953949407,1.42930251430438,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00120895851696772,0.010750244814223,"Dino-Group-I-Clade-1_X_sp."
"Ephelota_ASV_661","seasonFall:substratePET",-0.623794466520186,0.780961302128084,-0.798752082619682,0.424434180255182,FALSE,FALSE,FALSE,-2.15447861869123,0.906889685650859,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota",NA,0.00104156141663525,0.00926172408790495,"Ephelota sp. Ephelota_ASV_661"
"Halomonhystera_ASV_27080","seasonFall:substratePET",-0.714683878031003,6355598.99544874,-1.12449491942898e-07,0.999999910278286,FALSE,FALSE,FALSE,-12456974.7457634,12456973.3163956,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.00119579484117117,0.0106331913872593,"Halomonhystera_disjuncta"
"Metromonas_ASV_18427","seasonFall:substratePET",5.59259947796964,2.56752953892279,2.17820258469782,0.0293909577368224,FALSE,FALSE,FALSE,0.560241581680966,10.6249573742583,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Metromonadea","Metromonadida","Metromonadidae","Metromonas","Metromonas_simplex",0.00114069117721399,0.0101432011440985,"Metromonas_simplex"
"Loxophyllum_ASV_6533","seasonFall:substratePET",0.291867700775607,0.801717542365188,0.364053030341027,0.715818409931307,FALSE,FALSE,FALSE,-1.27949868226016,1.86323408381138,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum","Loxophyllum_rostratum",0.000859891646669043,0.00764628859109509,"Loxophyllum_rostratum"
"MAST-3I_ASV_9358","seasonFall:substratePET",-0.917369310486663,16171.028267661,-5.6729188478461e-05,0.99995473665639,FALSE,FALSE,FALSE,-31696.1327739261,31694.2980353051,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Bigyra","Opalozoa","Nanomonadea","MAST-3","MAST-3I","MAST-3I_sp.",0.000846933561403804,0.00753106330671206,"MAST-3I_sp."
"Bacillariophyceae_ASV_10160","seasonFall:substratePET",-5.16128727338218,78.2655756219506,-0.0659458163102633,0.947420963805208,FALSE,FALSE,FALSE,-158.561815492405,148.239240945641,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000795888416121179,0.00707716203494456,"Bacillariophyceae_ASV_10160"
"Dino-Group-I-Clade-4_X_ASV_21578","seasonFall:substratePET",0.399849173268737,0.979579283927142,0.408184594988308,0.683138157080362,FALSE,FALSE,FALSE,-1.52012622322846,2.31982456976594,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.",0.000895167484836144,0.00795996676201729,"Dino-Group-I-Clade-4_X_sp."
"Spirotrachelostyla_ASV_26308","seasonFall:substratePET",-4.78621314442398,49.5544122730557,-0.0965850047428852,0.923055965295155,FALSE,FALSE,FALSE,-101.912861199613,92.3404349107652,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Trachelostylidae","Spirotrachelostyla","Spirotrachelostyla_tani",0.000462999614675078,0.0041170636848087,"Spirotrachelostyla_tani"
"Grammatophora_ASV_10004","seasonFall:substratePET",5.53583038469147,2.67142594832577,2.07223800763067,0.0382432505059025,FALSE,FALSE,FALSE,0.299835525972957,10.77182524341,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Rhabdonematales","Grammatophoraceae","Grammatophora","Grammatophora_marina",0.000813017611067866,0.00722947746724682,"Grammatophora_marina"
"Cephaloidophora_ASV_1589","seasonFall:substratePET",-0.785016131698519,389.222907087297,-0.00201688060338764,0.998390763196585,FALSE,FALSE,FALSE,-763.661914022801,762.091881759404,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000631235019859831,0.00561303874662662,"Cephaloidophora_communis"
"Fragilariaceae_ASV_10037","seasonFall:substratePET",-0.399957373601899,215468069177.043,-1.8562257281531e-12,0.999999999998519,FALSE,FALSE,FALSE,-422317415587.404,422317415586.604,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Fragilariales","Fragilariaceae",NA,NA,0.00057439275486752,0.00510758859603341,"Fragilariaceae_ASV_10037"
"Membranipora_ASV_17859","seasonFall:substratePET",2.1142015928416,1.02194751206458,2.0687966533334,0.0385651726170398,FALSE,FALSE,FALSE,0.111184469195019,4.11721871648817,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Membranipora","Membranipora_membranacea",0.000681860289679878,0.00606320642129311,"Membranipora_membranacea"
"Hemiophrys_ASV_410","seasonFall:substratePET",-0.291981598694617,20148.1924799902,-1.44917018727408e-05,0.999988437294816,FALSE,FALSE,FALSE,-39490.7492423795,39490.1652791821,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Hemiophrys",NA,0.000470018323716479,0.00417947512359331,"Hemiophrys sp. Hemiophrys_ASV_410"
"Pleurosigma_ASV_10232","seasonFall:substratePET",-0.764500399949324,3.28370836137261,-0.232816168738493,0.815904157051509,FALSE,FALSE,FALSE,-7.20056878823963,5.67156798834098,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_sp.",0.000754008704465177,0.00670476120668429,"Pleurosigma_sp."
"Pseudovorticella_ASV_29493","seasonFall:substratePET",-0.678284008675361,168.223852863676,-0.00403203230177485,0.996782912394609,FALSE,FALSE,FALSE,-330.39703562148,329.040467604129,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Pseudovorticella",NA,0.000855777084148466,0.00760970126921529,"Pseudovorticella sp. Pseudovorticella_ASV_29493"
"Ephelota_ASV_4846","seasonFall:substratePET",1.41531716367206,1.03405182727415,1.36871008429332,0.171089916830033,FALSE,FALSE,FALSE,-0.611424417785276,3.4420587451294,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_sp.",0.000901725747029427,0.00801828383670939,"Ephelota_sp."
"Bacillariophyceae_ASV_9918","seasonFall:substratePET",-4.88188837584125,58.9859768965667,-0.0827635419923917,0.93403955890922,FALSE,FALSE,FALSE,-120.494403093112,110.73062634143,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000670184356359988,0.00595938222893109,"Bacillariophyceae_ASV_9918"
"Phymatolithon_ASV_24738","seasonFall:substratePET",-0.310679369577644,0.990842551168388,-0.313550694014195,0.753862312635779,FALSE,FALSE,FALSE,-2.25273076986768,1.6313720307124,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Archaeplastida","Rhodophyta","Eurhodophytina","Florideophyceae","Corallinales","Corallinales_X","Phymatolithon","Phymatolithon_calcareum",0.000878805298110609,0.00781447168462066,"Phymatolithon_calcareum"
"Bacillariophyceae_ASV_32933","seasonFall:substratePET",-0.362296361624961,1.94875907056699,-0.185911315101436,0.852514308727234,FALSE,FALSE,FALSE,-4.18186413993626,3.45727141668634,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales",NA,NA,NA,0.000592568352813935,0.00526920880452405,"Bacillariophyceae_ASV_32933"
"Bacillariophyceae_ASV_8723","seasonFall:substratePET",-3.17036684987246,97.2559776103821,-0.0325981695703404,0.973995029527433,FALSE,FALSE,FALSE,-193.792082966221,187.451349266476,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000692214989893166,0.00615528200594587,"Bacillariophyceae_ASV_8723"
"Arcocellulus_ASV_11592","seasonFall:substratePET",-3.12719526386777,147.407402733779,-0.0212146419099152,0.983074434356228,FALSE,FALSE,FALSE,-292.045704622075,285.791314094339,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Cymatosirales","Cymatosiraceae","Arcocellulus","Arcocellulus_cornucervis",0.000604776712521607,0.00537776741410045,"Arcocellulus_cornucervis"
"Adineta_ASV_17599","seasonFall:substratePET",-1.03367701824881,3087.05741785082,-0.000334842174386393,0.999732834603744,FALSE,FALSE,FALSE,-6051.66621600586,6049.59886196937,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Adineta","Adineta_vaga",0.00209115043706636,0.0185948308617052,"Adineta_vaga"
"OTU_ASV_15511","seasonFall:substratePET",-4.94685810976371,61.4111092339278,-0.0805531470034207,0.935797328328996,FALSE,FALSE,FALSE,-125.312632208262,115.418915988735,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.000999028226002195,0.00888351242421432,"OTU_ASV_15511"
"Bacillariophyceae_ASV_9972","seasonFall:substratePET",-0.657918371204856,533700.997407208,-1.23274712695145e-06,0.9999990164101,FALSE,FALSE,FALSE,-1046054.6128365,1046053.29699976,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000665932661630284,0.00592157550638588,"Bacillariophyceae_ASV_9972"
"Pterocystida_ASV_21630","seasonFall:substratePET",1.21793406350237,0.804542555350755,1.51382180520133,0.130071040655446,FALSE,FALSE,FALSE,-0.358969344985109,2.79483747198985,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida",NA,NA,NA,NA,0.000939409947975574,0.00835337753935814,"Pterocystida_ASV_21630"
"Pleurosigma_ASV_10236","seasonFall:substratePET",-0.76732811180981,1.50155552983209,-0.511022134423239,0.609335557757641,FALSE,FALSE,FALSE,-3.7103769502807,2.17572072666108,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_intermedium",0.000633541401561919,0.00563354744695381,"Pleurosigma_intermedium"
"Arthropoda_ASV_17239","seasonFall:substratePET",1.16833229009284,1.13921563726011,1.02555850874972,0.305099733303059,FALSE,FALSE,FALSE,-1.06453035893697,3.40119493912265,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda",NA,NA,NA,NA,0.000835291476118101,0.00742754009626867,"Arthropoda_ASV_17239"
"Cryothecomonas_ASV_15153","seasonFall:substratePET",-3.76159820720805,48.1370767613162,-0.0781434698633577,0.937713928939884,FALSE,FALSE,FALSE,-98.1102686593878,90.5870722449717,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis",0.000485859015169392,0.00432033298493045,"Cryothecomonas_aestivalis"
"OTU_ASV_33058","seasonFall:substratePET",-0.217488166775958,453.424409706126,-0.000479656944179332,0.999617289144432,FALSE,FALSE,FALSE,-888.929331190783,888.494354857231,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota",NA,NA,NA,NA,NA,NA,NA,NA,0.000358293150755474,0.00318599772599433,"OTU_ASV_33058"
"Ectocarpus_ASV_8444","seasonFall:substratePET",-3.82697834476832,46.4303676502696,-0.0824240370783733,0.934309522255894,FALSE,FALSE,FALSE,-94.8304989392967,87.17654224976,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Ectocarpus",NA,0.000611620689744713,0.0054386251107201,"Ectocarpus sp. Ectocarpus_ASV_8444"
"Protolitonotus_ASV_6509","seasonFall:substratePET",-0.317123686470753,784.512370300387,-0.00040423031997485,0.999677470877467,FALSE,FALSE,FALSE,-1537.96136947523,1537.32712210229,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Protolitonotus","Protolitonotus_clampi",0.00039982271288003,0.00355528497084227,"Protolitonotus_clampi"
"OTU_ASV_21964","seasonFall:substratePET",-0.17438320906421,825.784922171024,-0.000211172672668507,0.999831508586067,FALSE,FALSE,FALSE,-1618.71283066427,1618.36406424614,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria",NA,NA,NA,NA,NA,NA,0.000674124720432434,0.00599442055145535,"OTU_ASV_21964"
"Haslea_ASV_9240","seasonFall:substratePET",-0.617613817370463,607.91883013067,-0.0010159478317816,0.999189391049885,FALSE,FALSE,FALSE,-1192.13852087348,1190.90329323874,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_avium",0.000632444683086071,0.00562379525782393,"Haslea_avium"
"Pleurosigma_ASV_10260","seasonFall:substratePET",-0.570024597478064,7775238.33186337,-7.33128134660606e-08,0.999999941504838,FALSE,FALSE,FALSE,-15239467.7004768,15239466.5604276,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_intermedium",0.000590563441398053,0.00525138082428398,"Pleurosigma_intermedium"
"Zoothamnium_1_ASV_32724","seasonFall:substratePET",4.69766522870146,13.9369081287984,0.337066527617735,0.73606674952194,FALSE,FALSE,FALSE,-22.6186747037434,32.0140051611463,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Zoothamnium_1","Zoothamnium_duplicatum",0.000630418225457942,0.00560577568535533,"Zoothamnium_duplicatum"
"Cephaloidophora_ASV_1583","seasonFall:substratePET",-0.299312952849232,488.581553755257,-0.000612616154966761,0.999511203058828,FALSE,FALSE,FALSE,-957.919158313153,957.320532407455,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000341729112939679,0.00303870775770124,"Cephaloidophora_communis"
"Ephelota_ASV_2997","seasonFall:substratePET",-0.0314231367243589,0.815094897861316,-0.0385515070782659,0.969247965270017,FALSE,FALSE,FALSE,-1.62900913653254,1.56616286308382,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_mammillata",0.000638027770207678,0.00567344092600364,"Ephelota_mammillata"
"Pterocystida_ASV_21718","seasonFall:substratePET",-3.75420893418944,35.1350045579972,-0.106850959076792,0.914907219351445,FALSE,FALSE,FALSE,-72.6188178678639,65.110399999485,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista",NA,NA,NA,0.000552490944100797,0.00491283433084357,"Pterocystida_ASV_21718"
"Bacillariophyceae_ASV_9977","seasonFall:substratePET",-0.717530155184848,1477.96311468906,-0.000485485833884158,0.999612638363872,FALSE,FALSE,FALSE,-2897.52523494575,2896.09017463538,"TBS","Fall","PET",TRUE,0.999999999999592,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000598212842530129,0.00531940047400552,"Bacillariophyceae_ASV_9977"
